review_type,group,work_id,titulo,otrostitulos,autoria_tradicional,autoria_estilometrica,automatic_slug,generated_slug,old_slug_candidates,old_title_candidates,evidence
exact-title-duplicate,title:el-hercules-de-ocana; base:analisis-estilometrico-el-hercules-de-ocana; old-title:el-hercules-de-ocana,DIAMANTE_HerculesDeOcana,"Hércules de Ocaña, El",,diamante_juan_bautista,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-hercules-de-ocana,analisis-estilometrico-el-hercules-de-ocana-0,"analisis-estilometrico-el-hercules-de-ocana [Hércules de Ocaña, El]; analisis-estilometrico-el-hercules-de-ocana-0 [Hércules de Ocaña, El]","Hércules de Ocaña, El | Hércules de Ocaña, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-hercules-de-ocana; base:analisis-estilometrico-el-hercules-de-ocana; old-title:el-hercules-de-ocana,VELEZ_HerculesDeOcana,"Hércules de Ocaña, El",,velez_de_guevara_luis,velez_de_guevara_luis[segura],analisis-estilometrico-el-hercules-de-ocana-0,analisis-estilometrico-el-hercules-de-ocana,"analisis-estilometrico-el-hercules-de-ocana [Hércules de Ocaña, El]; analisis-estilometrico-el-hercules-de-ocana-0 [Hércules de Ocaña, El]","Hércules de Ocaña, El | Hércules de Ocaña, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-hijo-obediente; base:analisis-estilometrico-el-hijo-obediente; old-title:el-hijo-obediente,BENEYTO_HijoObediente(Transk-IMPR),"Hijo obediente, El",,beneyto_miguel,no_es_posible[sin_confianza],analisis-estilometrico-el-hijo-obediente,analisis-estilometrico-el-hijo-obediente-0,"analisis-estilometrico-el-hijo-obediente-0 [Hijo obediente, El]; analisis-estilometrico-el-hijo-obediente [Hijo obediente, El]","Hijo obediente, El | Hijo obediente, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-hijo-obediente; base:analisis-estilometrico-el-hijo-obediente; old-title:el-hijo-obediente,MORETO_HijoObediente,"Hijo obediente, El",,moreto_y_cavana_agustin,moreto_y_cavana_agustin[segura],analisis-estilometrico-el-hijo-obediente-0,analisis-estilometrico-el-hijo-obediente,"analisis-estilometrico-el-hijo-obediente-0 [Hijo obediente, El]; analisis-estilometrico-el-hijo-obediente [Hijo obediente, El]","Hijo obediente, El | Hijo obediente, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-hijo-prodigo; base:analisis-estilometrico-el-hijo-prodigo; old-title:el-hijo-prodigo,CANCER&MORETO&MATOS_HijoProdigo,"Hijo pródigo, El",,cancer_jeronimo_de AND moreto_y_cavana_agustin AND matos_fragoso_juan_de,moreto_y_cavana_agustin[probable] AND moreto_y_cavana_agustin[probable] AND moreto_y_cavana_agustin[probable],analisis-estilometrico-el-hijo-prodigo,analisis-estilometrico-el-hijo-prodigo,"analisis-estilometrico-el-hijo-prodigo [Hijo pródigo, El]; analisis-estilometrico-el-hijo-prodigo-2 [Hijo pródigo, El]; analisis-estilometrico-el-hijo-prodigo-0 [Hijo pródigo, El]; analisis-estilometrico-el-hijo-prodigo-1 [Hijo pródigo, El]","Hijo pródigo, El | Hijo pródigo, El | Hijo pródigo, El | Hijo pródigo, El",duplicate_title_count=4; duplicate_base_count=4
exact-title-duplicate,title:el-hijo-prodigo; base:analisis-estilometrico-el-hijo-prodigo; old-title:el-hijo-prodigo,LOPE_HijoProdigo(Auto),"Hijo pródigo, El",,vega_carpio_lope_de,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-hijo-prodigo-0,analisis-estilometrico-el-hijo-prodigo-2,"analisis-estilometrico-el-hijo-prodigo [Hijo pródigo, El]; analisis-estilometrico-el-hijo-prodigo-2 [Hijo pródigo, El]; analisis-estilometrico-el-hijo-prodigo-0 [Hijo pródigo, El]; analisis-estilometrico-el-hijo-prodigo-1 [Hijo pródigo, El]","Hijo pródigo, El | Hijo pródigo, El | Hijo pródigo, El | Hijo pródigo, El",duplicate_title_count=4; duplicate_base_count=4
exact-title-duplicate,title:el-hijo-prodigo; base:analisis-estilometrico-el-hijo-prodigo; old-title:el-hijo-prodigo,REMON_HijoProdigo(Auto),"Hijo pródigo, El",,remon_alonso,remon_alonso[segura],analisis-estilometrico-el-hijo-prodigo-1,analisis-estilometrico-el-hijo-prodigo-0,"analisis-estilometrico-el-hijo-prodigo [Hijo pródigo, El]; analisis-estilometrico-el-hijo-prodigo-2 [Hijo pródigo, El]; analisis-estilometrico-el-hijo-prodigo-0 [Hijo pródigo, El]; analisis-estilometrico-el-hijo-prodigo-1 [Hijo pródigo, El]","Hijo pródigo, El | Hijo pródigo, El | Hijo pródigo, El | Hijo pródigo, El",duplicate_title_count=4; duplicate_base_count=4
exact-title-duplicate,title:el-hijo-prodigo; base:analisis-estilometrico-el-hijo-prodigo; old-title:el-hijo-prodigo,VALDIVIELSO_HijoProdigo(Auto),"Hijo pródigo, El",,valdivieso_jose_de,valdivieso_jose_de[segura],analisis-estilometrico-el-hijo-prodigo-2,analisis-estilometrico-el-hijo-prodigo-1,"analisis-estilometrico-el-hijo-prodigo [Hijo pródigo, El]; analisis-estilometrico-el-hijo-prodigo-2 [Hijo pródigo, El]; analisis-estilometrico-el-hijo-prodigo-0 [Hijo pródigo, El]; analisis-estilometrico-el-hijo-prodigo-1 [Hijo pródigo, El]","Hijo pródigo, El | Hijo pródigo, El | Hijo pródigo, El | Hijo pródigo, El",duplicate_title_count=4; duplicate_base_count=4
exact-title-duplicate,title:el-ignorante-discreto; base:analisis-estilometrico-el-ignorante-discreto; old-title:el-ignorante-discreto,GODINEZ_IgnoranteDiscreto(Auto)(Transk-MSS),"Ignorante discreto, El",,godinez_felipe,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-ignorante-discreto,analisis-estilometrico-el-ignorante-discreto,"analisis-estilometrico-el-ignorante-discreto-0 [Ignorante discreto, El]; analisis-estilometrico-el-ignorante-discreto [Ignorante discreto, El]","Ignorante discreto, El | Ignorante discreto, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-ignorante-discreto; base:analisis-estilometrico-el-ignorante-discreto; old-title:el-ignorante-discreto,GUERRERO_IgnoranteDiscreto,"Ignorante discreto, El",,guerrero_adrian,no_es_posible[sin_confianza],analisis-estilometrico-el-ignorante-discreto-0,analisis-estilometrico-el-ignorante-discreto-0,"analisis-estilometrico-el-ignorante-discreto-0 [Ignorante discreto, El]; analisis-estilometrico-el-ignorante-discreto [Ignorante discreto, El]","Ignorante discreto, El | Ignorante discreto, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-inclinacion-espanola; base:analisis-estilometrico-la-inclinacion-espanola,BANCES_InclinacionEspanola(Transk-IMPR),"Inclinación española, La",,bances_candamo_francisco_antonio_de,bances_candamo_francisco_antonio_de[probable],analisis-estilometrico-la-inclinacion-espanola,analisis-estilometrico-la-inclinacion-espanola,"analisis-estilometrico-la-inclinacion-espanola [Inclinación española, La]","Inclinación española, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-inclinacion-espanola; base:analisis-estilometrico-la-inclinacion-espanola,DESCONOCIDO_InclinacionEspanola,"Inclinación española, La",,desconocido,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-la-inclinacion-espanola-0,analisis-estilometrico-la-inclinacion-espanola-0,"analisis-estilometrico-la-inclinacion-espanola [Inclinación española, La]","Inclinación española, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-jardin-de-falerina; base:analisis-estilometrico-el-jardin-de-falerina; old-title:el-jardin-de-falerina,CALDERON_JardinDeFalerina,"Jardín de Falerina, El",,calderon_de_la_barca_pedro,calderon_de_la_barca_pedro[segura],analisis-estilometrico-el-jardin-de-falerina,analisis-estilometrico-jardin-de-falerina-el,"analisis-estilometrico-jardin-de-falerina-el [Jardín de Falerina, El]; analisis-estilometrico-el-jardin-de-falerina-0 [Jardín de Falerina, El]; analisis-estilometrico-el-jardin-de-falerina [Jardín de Falerina, El]","Jardín de Falerina, El | Jardín de Falerina, El | Jardín de Falerina, El",duplicate_title_count=3; duplicate_base_count=3
exact-title-duplicate,title:el-jardin-de-falerina; base:analisis-estilometrico-el-jardin-de-falerina; old-title:el-jardin-de-falerina,CALDERONdudosa_JardinDeFalerina(Auto),"Jardín de Falerina, El",,calderon_de_la_barca_pedro,calderon_de_la_barca_pedro[segura],analisis-estilometrico-el-jardin-de-falerina-0,analisis-estilometrico-el-jardin-de-falerina-0,"analisis-estilometrico-jardin-de-falerina-el [Jardín de Falerina, El]; analisis-estilometrico-el-jardin-de-falerina-0 [Jardín de Falerina, El]; analisis-estilometrico-el-jardin-de-falerina [Jardín de Falerina, El]","Jardín de Falerina, El | Jardín de Falerina, El | Jardín de Falerina, El",duplicate_title_count=3; duplicate_base_count=3
exact-title-duplicate,title:el-jardin-de-falerina; base:analisis-estilometrico-el-jardin-de-falerina; old-title:el-jardin-de-falerina,ROJAS&COELLO&CALDERON_JardinDeFalerina,"Jardín de Falerina, El",,rojas_zorrilla_francisco_de AND coello_y_ochoa_antonio AND calderon_de_la_barca_pedro,rojas_zorrilla_francisco_de[probable] AND calderon_de_la_barca_pedro[probable],analisis-estilometrico-el-jardin-de-falerina-1,analisis-estilometrico-el-jardin-de-falerina,"analisis-estilometrico-jardin-de-falerina-el [Jardín de Falerina, El]; analisis-estilometrico-el-jardin-de-falerina-0 [Jardín de Falerina, El]; analisis-estilometrico-el-jardin-de-falerina [Jardín de Falerina, El]","Jardín de Falerina, El | Jardín de Falerina, El | Jardín de Falerina, El",duplicate_title_count=3; duplicate_base_count=3
exact-title-duplicate,title:el-laberinto-de-creta; base:analisis-estilometrico-el-laberinto-de-creta; old-title:el-laberinto-de-creta,DIAMANTE_LaberintoDeCreta(Transk-IMPR),"Laberinto de Creta, El",,diamante_juan_bautista,diamante_juan_bautista[segura],analisis-estilometrico-el-laberinto-de-creta,analisis-estilometrico-el-laberinto-de-creta-1,"analisis-estilometrico-el-laberinto-de-creta-0 [Laberinto de Creta, El]; analisis-estilometrico-el-laberinto-de-creta-1 [Laberinto de Creta, El]; analisis-estilometrico-el-laberinto-de-creta [Laberinto de Creta, El]","Laberinto de Creta, El | Laberinto de Creta, El | Laberinto de Creta, El",duplicate_title_count=3; duplicate_base_count=3
exact-title-duplicate,title:el-laberinto-de-creta; base:analisis-estilometrico-el-laberinto-de-creta; old-title:el-laberinto-de-creta,LOPE_LaberintoDeCreta,"Laberinto de Creta, El",,vega_carpio_lope_de,vega_carpio_lope_de[segura],analisis-estilometrico-el-laberinto-de-creta-0,analisis-estilometrico-el-laberinto-de-creta,"analisis-estilometrico-el-laberinto-de-creta-0 [Laberinto de Creta, El]; analisis-estilometrico-el-laberinto-de-creta-1 [Laberinto de Creta, El]; analisis-estilometrico-el-laberinto-de-creta [Laberinto de Creta, El]","Laberinto de Creta, El | Laberinto de Creta, El | Laberinto de Creta, El",duplicate_title_count=3; duplicate_base_count=3
exact-title-duplicate,title:el-laberinto-de-creta; base:analisis-estilometrico-el-laberinto-de-creta; old-title:el-laberinto-de-creta,TIRSO_LaberintoDeCreta(Auto),"Laberinto de Creta, El",,tirso_de_molina,tirso_de_molina[segura],analisis-estilometrico-el-laberinto-de-creta-1,analisis-estilometrico-el-laberinto-de-creta-0,"analisis-estilometrico-el-laberinto-de-creta-0 [Laberinto de Creta, El]; analisis-estilometrico-el-laberinto-de-creta-1 [Laberinto de Creta, El]; analisis-estilometrico-el-laberinto-de-creta [Laberinto de Creta, El]","Laberinto de Creta, El | Laberinto de Creta, El | Laberinto de Creta, El",duplicate_title_count=3; duplicate_base_count=3
exact-title-duplicate,title:el-maestro-de-danzar; base:analisis-estilometrico-el-maestro-de-danzar; old-title:el-maestro-de-danzar,CALDERON_MaestroDeDanzar,"Maestro de danzar, El",,calderon_de_la_barca_pedro,calderon_de_la_barca_pedro[segura],analisis-estilometrico-el-maestro-de-danzar,analisis-estilometrico-el-maestro-de-danzar,"analisis-estilometrico-el-maestro-de-danzar [Maestro de danzar, El]; analisis-estilometrico-el-maestro-de-danzar-0 [Maestro de danzar, El]","Maestro de danzar, El | Maestro de danzar, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-maestro-de-danzar; base:analisis-estilometrico-el-maestro-de-danzar; old-title:el-maestro-de-danzar,LOPE_MaestroDeDanzar,"Maestro de danzar, El",,vega_carpio_lope_de,vega_carpio_lope_de[segura],analisis-estilometrico-el-maestro-de-danzar-0,analisis-estilometrico-el-maestro-de-danzar-0,"analisis-estilometrico-el-maestro-de-danzar [Maestro de danzar, El]; analisis-estilometrico-el-maestro-de-danzar-0 [Maestro de danzar, El]","Maestro de danzar, El | Maestro de danzar, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:marco-antonio-y-cleopatra; base:analisis-estilometrico-marco-antonio-y-cleopatra,LOPEZ-CASTRO_MarcoAntonio(Transk-MSS),Marco Antonio y Cleopatra,,lopez_de_castro_diego,no_es_posible[sin_confianza],analisis-estilometrico-marco-antonio-y-cleopatra,analisis-estilometrico-marco-antonio-y-cleopatra-0,analisis-estilometrico-marco-antonio-y-cleopatra [Marco Antonio y Cleopatra],Marco Antonio y Cleopatra,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:marco-antonio-y-cleopatra; base:analisis-estilometrico-marco-antonio-y-cleopatra,CALDERONdudosa_MarcoAntonioYCleopatra(Transk-IMPR),Marco Antonio y Cleopatra,,calderon_de_la_barca_pedro,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-marco-antonio-y-cleopatra-0,analisis-estilometrico-marco-antonio-y-cleopatra,analisis-estilometrico-marco-antonio-y-cleopatra [Marco Antonio y Cleopatra],Marco Antonio y Cleopatra,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-margarita-preciosa; base:analisis-estilometrico-la-margarita-preciosa; old-title:la-margarita-preciosa,LOPE_MargaritaPreciosa(Auto)(Transk-MSS),"Margarita preciosa, La",,vega_carpio_lope_de,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-la-margarita-preciosa,analisis-estilometrico-la-margarita-preciosa,"analisis-estilometrico-la-margarita-preciosa [Margarita preciosa, La]; analisis-estilometrico-la-margarita-preciosa-0 [Margarita preciosa, La]","Margarita preciosa, La | Margarita preciosa, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-margarita-preciosa; base:analisis-estilometrico-la-margarita-preciosa; old-title:la-margarita-preciosa,ZABALETA&CANCER&CALDERON_MargaritaPreciosa,"Margarita preciosa, La",,zabaleta_juan_de AND cancer_jeronimo_de AND calderon_de_la_barca_pedro,zabaleta_juan_de[probable] AND calderon_de_la_barca_pedro[probable],analisis-estilometrico-la-margarita-preciosa-0,analisis-estilometrico-la-margarita-preciosa-0,"analisis-estilometrico-la-margarita-preciosa [Margarita preciosa, La]; analisis-estilometrico-la-margarita-preciosa-0 [Margarita preciosa, La]","Margarita preciosa, La | Margarita preciosa, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:los-martires-de-madrid; base:analisis-estilometrico-los-martires-de-madrid; old-title:los-martires-de-madrid,LOPEdudosa_MartiresDeMadrid,"Mártires de Madrid, Los",,vega_carpio_lope_de,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-los-martires-de-madrid,analisis-estilometrico-los-martires-de-madrid,"analisis-estilometrico-los-martires-de-madrid [Mártires de Madrid, Los]; analisis-estilometrico-los-martires-de-madrid-0 [Mártires de Madrid, Los]","Mártires de Madrid, Los | Mártires de Madrid, Los",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:los-martires-de-madrid; base:analisis-estilometrico-los-martires-de-madrid; old-title:los-martires-de-madrid,MONROY_MartiresDeMadrid(Transk-MSS),"Mártires de Madrid, Los",,monroy_y_silva_cristobal_de,monroy_y_silva_cristobal_de[probable],analisis-estilometrico-los-martires-de-madrid-0,analisis-estilometrico-los-martires-de-madrid-0,"analisis-estilometrico-los-martires-de-madrid [Mártires de Madrid, Los]; analisis-estilometrico-los-martires-de-madrid-0 [Mártires de Madrid, Los]","Mártires de Madrid, Los | Mártires de Madrid, Los",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-maya; base:analisis-estilometrico-la-maya; old-title:la-maya,LOPE_Maya(Auto),"Maya, La",,vega_carpio_lope_de,vega_carpio_lope_de[probable],analisis-estilometrico-la-maya,analisis-estilometrico-la-maya-0,"analisis-estilometrico-la-maya-0 [Maya, La]; analisis-estilometrico-la-maya [Maya, La]","Maya, La | Maya, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:la-maya; base:analisis-estilometrico-la-maya; old-title:la-maya,QUINONES_Maya(Entremes),"Maya, La",,quinones_de_benavente_luis,no_analizada[sin_confianza],analisis-estilometrico-la-maya-0,analisis-estilometrico-la-maya,"analisis-estilometrico-la-maya-0 [Maya, La]; analisis-estilometrico-la-maya [Maya, La]","Maya, La | Maya, La",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-medico-de-su-honra; base:analisis-estilometrico-el-medico-de-su-honra,CALDERON_MedicoDeSuHonra,"Médico de su honra, El","Celoso de su honra, El",calderon_de_la_barca_pedro,calderon_de_la_barca_pedro[segura],analisis-estilometrico-el-medico-de-su-honra,analisis-estilometrico-el-medico-de-su-honra-el-celoso-de-su-honra,"analisis-estilometrico-el-medico-de-su-honra [Médico de su honra, El]","Médico de su honra, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-medico-de-su-honra; base:analisis-estilometrico-el-medico-de-su-honra,LOPEdudosa_MedicoDeSuHonra,"Médico de su honra, El",,vega_carpio_lope_de,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-medico-de-su-honra-0,analisis-estilometrico-el-medico-de-su-honra,"analisis-estilometrico-el-medico-de-su-honra [Médico de su honra, El]","Médico de su honra, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-mejor-alcalde-el-rey; base:analisis-estilometrico-el-mejor-alcalde-el-rey; old-title:el-mejor-alcalde-el-rey,LOPE_MejorAlcaldeElRey,"Mejor alcalde, el rey, El",,vega_carpio_lope_de,vega_carpio_lope_de[segura],analisis-estilometrico-el-mejor-alcalde-el-rey,analisis-estilometrico-el-mejor-alcalde-el-rey,"analisis-estilometrico-el-mejor-alcalde-el-rey [Mejor alcalde, el rey, El]; analisis-estilometrico-el-mejor-alcalde-el-rey-0 [Mejor alcalde, el rey, El]","Mejor alcalde, el rey, El | Mejor alcalde, el rey, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-mejor-alcalde-el-rey; base:analisis-estilometrico-el-mejor-alcalde-el-rey; old-title:el-mejor-alcalde-el-rey,MARTINEZ_MejorAlcaldeElRey(Transk-IMPR),"Mejor alcalde, el rey, El",,martinez_de_meneses_antonio,tirso_de_molina[segura],analisis-estilometrico-el-mejor-alcalde-el-rey-0,analisis-estilometrico-el-mejor-alcalde-el-rey-0,"analisis-estilometrico-el-mejor-alcalde-el-rey [Mejor alcalde, el rey, El]; analisis-estilometrico-el-mejor-alcalde-el-rey-0 [Mejor alcalde, el rey, El]","Mejor alcalde, el rey, El | Mejor alcalde, el rey, El",duplicate_title_count=2; duplicate_base_count=2
descriptor-match,base:analisis-estilometrico-el-mejor-amigo-el-muerto-y-fortunas-de-don-juan-de-castro-version,BELMONTE&ROJAS&CALDERONdudosa_MejorAmigoElMuerto(VersionImpresos),"Mejor amigo, el muerto y fortunas de don Juan de Castro, El (Versión impresos)",,belmonte_bermudez_luis_de AND rojas_zorrilla_francisco_de AND calderon_de_la_barca_pedro,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-mejor-amigo-el-muerto-y-fortunas-de-don-juan-de-castro-version,analisis-estilometrico-el-mejor-amigo-el-muerto-y-fortunas-de-don-juan-de-castro-version-0,"analisis-estilometrico-el-mejor-amigo-el-muerto-y-fortunas-de-don-juan-de-castro-version-0 [Mejor amigo, el muerto y fortunas de don Juan de Castro, El (Versión impresos)]; analisis-estilometrico-el-mejor-amigo-el-muerto-y-fortunas-de-don-juan-de-castro-version [Mejor amigo, el muerto y fortunas de don Juan de Castro, El (Versión manuscritos)]","Mejor amigo, el muerto y fortunas de don Juan de Castro, El (Versión impresos) | Mejor amigo, el muerto y fortunas de don Juan de Castro, El (Versión manuscritos)",duplicate_title_count=1; duplicate_base_count=2; descriptor_candidates=yes
descriptor-match,base:analisis-estilometrico-el-mejor-amigo-el-muerto-y-fortunas-de-don-juan-de-castro-version,BELMONTE&ROJAS&CALDERON_MejorAmigoElMuerto(VersionManuscritos),"Mejor amigo, el muerto y fortunas de don Juan de Castro, El (Versión manuscritos)",,belmonte_bermudez_luis_de AND rojas_zorrilla_francisco_de AND calderon_de_la_barca_pedro,belmonte_bermudez_luis_de[probable] AND rojas_zorrilla_francisco_de[probable] AND calderon_de_la_barca_pedro[probable],analisis-estilometrico-el-mejor-amigo-el-muerto-y-fortunas-de-don-juan-de-castro-version-0,analisis-estilometrico-el-mejor-amigo-el-muerto-y-fortunas-de-don-juan-de-castro-version,"analisis-estilometrico-el-mejor-amigo-el-muerto-y-fortunas-de-don-juan-de-castro-version [Mejor amigo, el muerto y fortunas de don Juan de Castro, El (Versión manuscritos)]; analisis-estilometrico-el-mejor-amigo-el-muerto-y-fortunas-de-don-juan-de-castro-version-0 [Mejor amigo, el muerto y fortunas de don Juan de Castro, El (Versión impresos)]","Mejor amigo, el muerto y fortunas de don Juan de Castro, El (Versión manuscritos) | Mejor amigo, el muerto y fortunas de don Juan de Castro, El (Versión impresos)",duplicate_title_count=1; duplicate_base_count=2; descriptor_candidates=yes
exact-title-duplicate,title:el-mejor-esposo; base:analisis-estilometrico-el-mejor-esposo; old-title:el-mejor-esposo,CASTRO_MejorEsposo,"Mejor esposo, El",,castro_y_bellvis_guillen_de,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-mejor-esposo,analisis-estilometrico-el-mejor-esposo,"analisis-estilometrico-el-mejor-esposo [Mejor esposo, El]; analisis-estilometrico-el-mejor-esposo-0 [Mejor esposo, El]","Mejor esposo, El | Mejor esposo, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-mejor-esposo; base:analisis-estilometrico-el-mejor-esposo; old-title:el-mejor-esposo,MORETO_MejorEsposo(Transk-IMPR),"Mejor esposo, El",,moreto_y_cavana_agustin,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-mejor-esposo-0,analisis-estilometrico-el-mejor-esposo-0,"analisis-estilometrico-el-mejor-esposo [Mejor esposo, El]; analisis-estilometrico-el-mejor-esposo-0 [Mejor esposo, El]","Mejor esposo, El | Mejor esposo, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-mejor-padre-de-pobres; base:analisis-estilometrico-el-mejor-padre-de-pobres; old-title:el-mejor-padre-de-pobres,CALDERONdudosa_MejorPadre,"Mejor padre de pobres, El",,calderon_de_la_barca_pedro,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-el-mejor-padre-de-pobres,analisis-estilometrico-el-mejor-padre-de-pobres,"analisis-estilometrico-el-mejor-padre-de-pobres [Mejor padre de pobres, El]; analisis-estilometrico-el-mejor-padre-de-pobres-0 [Mejor padre de pobres, El]","Mejor padre de pobres, El | Mejor padre de pobres, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-mejor-padre-de-pobres; base:analisis-estilometrico-el-mejor-padre-de-pobres; old-title:el-mejor-padre-de-pobres,PACHECO_MejorPadreDePobres(Transk-MSS),"Mejor padre de pobres, El",,pacheco_rodrigo,pacheco_rodrigo[segura],analisis-estilometrico-el-mejor-padre-de-pobres-0,analisis-estilometrico-el-mejor-padre-de-pobres-0,"analisis-estilometrico-el-mejor-padre-de-pobres [Mejor padre de pobres, El]; analisis-estilometrico-el-mejor-padre-de-pobres-0 [Mejor padre de pobres, El]","Mejor padre de pobres, El | Mejor padre de pobres, El",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:mudarse-por-mejorarse; base:analisis-estilometrico-mudarse-por-mejorarse; old-title:mudarse-por-mejorarse,ALARCON_MudarsePorMejorarse,Mudarse por mejorarse,,ruiz_de_alarcon_juan,ruiz_de_alarcon_juan[segura],analisis-estilometrico-mudarse-por-mejorarse,analisis-estilometrico-mudarse-por-mejorarse,analisis-estilometrico-mudarse-por-mejorarse [Mudarse por mejorarse]; analisis-estilometrico-mudarse-por-mejorarse-0 [Mudarse por mejorarse],Mudarse por mejorarse | Mudarse por mejorarse,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:mudarse-por-mejorarse; base:analisis-estilometrico-mudarse-por-mejorarse; old-title:mudarse-por-mejorarse,ENRIQUEZ_MudarsePorMejorarse,Mudarse por mejorarse,,enriquez_gomez_antonio,no_apunta_a_ningun_autor[sin_confianza],analisis-estilometrico-mudarse-por-mejorarse-0,analisis-estilometrico-mudarse-por-mejorarse-0,analisis-estilometrico-mudarse-por-mejorarse [Mudarse por mejorarse]; analisis-estilometrico-mudarse-por-mejorarse-0 [Mudarse por mejorarse],Mudarse por mejorarse | Mudarse por mejorarse,duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:los-muertos-vivos; base:analisis-estilometrico-los-muertos-vivos; old-title:los-muertos-vivos,LOPE_MuertosVivos,"Muertos vivos, Los",,vega_carpio_lope_de,vega_carpio_lope_de[segura],analisis-estilometrico-los-muertos-vivos,analisis-estilometrico-los-muertos-vivos,"analisis-estilometrico-los-muertos-vivos-0 [Muertos vivos, Los]; analisis-estilometrico-los-muertos-vivos [Muertos vivos, Los]","Muertos vivos, Los | Muertos vivos, Los",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:los-muertos-vivos; base:analisis-estilometrico-los-muertos-vivos; old-title:los-muertos-vivos,QUINONES_MuertosVivos(Entremes),"Muertos vivos, Los",,quinones_de_benavente_luis,no_analizada[sin_confianza],analisis-estilometrico-los-muertos-vivos-0,analisis-estilometrico-los-muertos-vivos-0,"analisis-estilometrico-los-muertos-vivos-0 [Muertos vivos, Los]; analisis-estilometrico-los-muertos-vivos [Muertos vivos, Los]","Muertos vivos, Los | Muertos vivos, Los",duplicate_title_count=2; duplicate_base_count=2
exact-title-duplicate,title:el-nacimiento-de-nuestro-senor; base:analisis-estilometrico-el-nacimiento-de-nuestro-senor; old-title:el-nacimiento-de-nuestro-senor,REYES_NacimientoDeNuestroSenor(Auto)(Transk-MSS),"Nacimiento de Nuestro Señor, El",,reyes_matias_de_los,reyes_matias_de_los[probable],analisis-estilometrico-el-nacimiento-de-nuestro-senor,analisis-estilometrico-el-nacimiento-de-nuestro-senor,"analisis-estilometrico-el-nacimiento-de-nuestro-senor [Nacimiento de Nuestro Señor, El]; analisis-estilometrico-el-nacimiento-de-nuestro-senor-0 [Nacimiento de nuestro señor, El]","Nacimiento de Nuestro Señor, El | Nacimiento de nuestro señor, El",duplicate_title_count=2; duplicate_base_count=2
